Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/qtumproject/qtum,qtum,0,364,75,364
2017-11-11,https://api.github.com/repos/qtumproject/qtum,qtum,7495,364,76,364
2017-11-12,https://api.github.com/repos/qtumproject/qtum,qtum,7495,365,76,365
