Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/pooler/cpuminer,cpuminer,0,1257,500,1257
2017-11-11,https://api.github.com/repos/pooler/cpuminer,cpuminer,0,1259,500,1259
2017-11-12,https://api.github.com/repos/pooler/cpuminer,cpuminer,197,1259,500,1259
