Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/mtmorgan/TENxGenomics,TENxGenomics,0,16,10,16
2017-11-11,https://api.github.com/repos/mtmorgan/TENxGenomics,TENxGenomics,0,16,10,16
2017-11-12,https://api.github.com/repos/mtmorgan/TENxGenomics,TENxGenomics,61,16,10,16
