Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/monero-project/monero,monero,3073,1380,596,1380
2017-11-11,https://api.github.com/repos/monero-project/monero,monero,3073,1389,602,1389
2017-11-12,https://api.github.com/repos/monero-project/monero,monero,3073,1390,602,1390
