Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/stellar/stellar-sms-client,stellar-sms-client,0,8,3,8
2017-11-11,https://api.github.com/repos/stellar/stellar-sms-client,stellar-sms-client,0,8,3,8
2017-11-12,https://api.github.com/repos/stellar/stellar-sms-client,stellar-sms-client,7,8,3,8
