Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/ryanve/verge,verge,0,547,53,547
2017-11-11,https://api.github.com/repos/ryanve/verge,verge,0,547,53,547
2017-11-12,https://api.github.com/repos/ryanve/verge,verge,118,547,53,547
