Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/bitconnectcoin/bitconnectcoin,bitconnectcoin,30,55,57,55
2017-11-11,https://api.github.com/repos/bitconnectcoin/bitconnectcoin,bitconnectcoin,30,56,58,56
2017-11-12,https://api.github.com/repos/bitconnectcoin/bitconnectcoin,bitconnectcoin,30,56,58,56
