Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/sevensevenninenine/SampleBinance,SampleBinance,0,0,0,0
2017-11-11,https://api.github.com/repos/sevensevenninenine/SampleBinance,SampleBinance,0,0,0,0
2017-11-12,https://api.github.com/repos/sevensevenninenine/SampleBinance,SampleBinance,1,0,0,0
