Date,URL,Repository name,Commits,Forks,Watchers,Stars
2017-11-10,https://api.github.com/repos/LiskHQ/lisk,lisk,3526,804,152,804
2017-11-11,https://api.github.com/repos/LiskHQ/lisk,lisk,3543,830,152,830
2017-11-12,https://api.github.com/repos/LiskHQ/lisk,lisk,3543,831,152,831
